,PUMA_GEOID,PUMA_NAME,CBSA_GEOID,CBSA_NAME,CBSA_POP
2913,4201501,Lawrence & Beaver (North) Counties--New Castle City PUMA,38300,"Pittsburgh, PA",2358926
2919,4201803,Allegheny County (North Central) PUMA,38300,"Pittsburgh, PA",2358926
2918,4201702,Pittsburgh City (South) PUMA,38300,"Pittsburgh, PA",2358926
2911,4204001,Washington County (North)--Washington City PUMA,38300,"Pittsburgh, PA",2358926
2912,4201502,Beaver County (South) PUMA,38300,"Pittsburgh, PA",2358926
2917,4201806,Allegheny County (South Central)--Baldwin & Whitehall Boroughs PUMA,38300,"Pittsburgh, PA",2358926
2914,4201801,Allegheny County (West) PUMA,38300,"Pittsburgh, PA",2358926
2910,4204002,Washington (South) & Greene Counties PUMA,38300,"Pittsburgh, PA",2358926
648,3703200,"Cabarrus County (West)--Concord, Kannapolis Cities & Harrisburg Town PUMA",16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
646,3703106,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns PUMA",16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
645,3703400,Rowan County PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
647,3702900,Iredell (South)--Mooresville Town & Statesville City PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
653,3701900,"Davie, Yadkin & Iredell (North) Counties PUMA",16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
649,3703103,Charlotte City (Northeast) PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
650,3700200,"Wilkesboro High Country--Surry, Wilkes & Alleghany Counties PUMA",16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
651,3703300,Stanley & Cabarrus (East) Counties PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
652,3703104,Charlotte City (South) PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
654,3703102,Charlotte City (Northwest) PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
644,3702000,Caldwell & Alexander Counties PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
615,3703107,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
636,3703101,Charlotte City (Central) PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
637,3705300,Union (East) & Anson Counties--Monroe City PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
638,3705400,Union County (West)--Indian Trail & Stallings Towns PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
639,3703108,Mecklenburg County (South)--Matthews Town (South) PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
640,3703002,Gaston County (Southeast)--Gastonia & Belmont Cities PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
641,3703001,Gaston County (Northwest)--Mount Holly City PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
642,3702700,Lincoln & Cleveland (East) Counties PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
643,3703105,Charlotte City (Southwest) PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
671,4500400,"Cherokee, Newberry, Chester & Union Counties PUMA",16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
672,4500501,York County (West & Outside Rock Hill City) PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
673,4500700,"Lancaster, Chesterfield & Marlboro Counties PUMA",16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
674,4500502,York County (East)--Rock Hill City & Fort Mill Town PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
2987,5311104,Clark County (North)--Battle Ground City & Orchards PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2996,5311101,Clark County (Southwest)--Vancouver City (West & Central) PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2994,5311000,"Lewis, Klickitat & Skamania Counties PUMA",38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2998,5311102,Clark County (West Central)--Salmon Creek & Hazel Dell PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2990,5311103,"Clark County (Southeast)--Vancouver (East), Camas & Washougal Cities PUMA",38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2960,4101314,Portland City (Northwest & Southwest) PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2959,4100500,"Columbia, Lincoln, Clatsop & Tillamook Counties PUMA",38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2958,4101323,Washington County (Central)--Beaverton City (West) & Aloha PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2957,4101324,Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2962,4101302,Portland City (East) PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2963,4101316,Multnomah County (East)--Gresham & Troutdale Cities PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2964,4101318,"Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities PUMA",38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2965,4101319,"Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities PUMA",38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2966,4101320,"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities PUMA",38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2967,4101303,Portland City (Southeast) PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2968,4101321,"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills PUMA",38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2969,4101305,Portland City (Central East) PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2970,4101317,Clackamas County (South & East)--Damascus City PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2971,4101105,Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2972,4101200,Yamhill & Polk Counties PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2973,4101322,Washington County (Central)--Hillsboro City PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2961,4101301,Portland City (North & Northeast) PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
3339,4805907,Bexar County (South)--San Antonio City (Far South) PUMA,41700,"San Antonio-New Braunfels, TX",2286702
3326,4806100,Alamo Area COG (Southwest) PUMA,41700,"San Antonio-New Braunfels, TX",2286702
3321,4805903,San Antonio City (Southeast)--Inside Loop I-410 PUMA,41700,"San Antonio-New Braunfels, TX",2286702
3322,4805906,San Antonio City (Southwest)--Inside Loop I-410 PUMA,41700,"San Antonio-New Braunfels, TX",2286702
3323,4805908,San Antonio City (West)--Between Loop TX-1604 & Loop I-410 PUMA,41700,"San Antonio-New Braunfels, TX",2286702
3338,4805500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,41700,"San Antonio-New Braunfels, TX",2286702
3327,4806000,Alamo Area COG (Northwest) & Blanco County PUMA,41700,"San Antonio-New Braunfels, TX",2286702
3337,4805911,"San Antonio City (North), Hollywood Park Town & Shavano Park City PUMA",41700,"San Antonio-New Braunfels, TX",2286702
3328,4805916,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities PUMA",41700,"San Antonio-New Braunfels, TX",2286702
3335,4806200,Middle Rio Grande Development Council PUMA,41700,"San Antonio-New Braunfels, TX",2286702
3334,4805909,San Antonio (Northwest) & Leon Valley Cities PUMA,41700,"San Antonio-New Braunfels, TX",2286702
3336,4805910,San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410 PUMA,41700,"San Antonio-New Braunfels, TX",2286702
3325,4805800,Alamo Area COG (Northeast)--Comal County PUMA,41700,"San Antonio-New Braunfels, TX",2286702
3324,4805914,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities PUMA,41700,"San Antonio-New Braunfels, TX",2286702
3329,4805913,"San Antonio (Northeast), Kirby & Windcrest Cities PUMA",41700,"San Antonio-New Braunfels, TX",2286702
3330,4805902,San Antonio City (Northeast)--Inside Loop I-410 PUMA,41700,"San Antonio-New Braunfels, TX",2286702
3331,4805905,San Antonio City (West)--Inside Loop I-410 PUMA,41700,"San Antonio-New Braunfels, TX",2286702
3332,4805915,Bexar County (North)--San Antonio City (Far North) & Timberwood Park PUMA,41700,"San Antonio-New Braunfels, TX",2286702
3333,4805901,San Antonio City (Central) PUMA,41700,"San Antonio-New Braunfels, TX",2286702
3320,4805700,Alamo Area COG (Northeast)--Guadalupe County PUMA,41700,"San Antonio-New Braunfels, TX",2286702
3340,4805912,San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410 PUMA,41700,"San Antonio-New Braunfels, TX",2286702
3341,4805904,San Antonio City (Northwest)--Inside Loop I-410 PUMA,41700,"San Antonio-New Braunfels, TX",2286702
2744,1206901,Lake County (North) PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2743,1206903,Lake (South) & Sumter (South) Counties PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2747,1209509,Orange County (Southeast) PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2748,1209702,Osceola County (East) PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2742,1209508,Orange County (North Central)--Orlando City (Univ. of Central Florida) & Union Park PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2741,1206902,Sumter (North) & Lake (North) Counties PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2745,1211704,Seminole County (East) PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2746,1209510,Orange County (Northeast) PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2749,1211702,Seminole County (North Central) PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2750,1211703,Seminole County (South Central) PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2759,1209506,Orange County (Central)--Orlando City (West Downtown) & Pine Hills (Southeast) PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2758,1209507,"Orange County (North Central)--Orlando (North), Winter Park & Maitland Cities PUMA",36740,"Orlando-Kissimmee-Sanford, FL",2277816
2757,1209502,"Orange County (West Central)--Winter Garden, Ocoee Cities & Oakland Town PUMA",36740,"Orlando-Kissimmee-Sanford, FL",2277816
2756,1209503,Orange County (Southwest)--Disney-International Drive Region PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2755,1209501,Orange County (Northwest) PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2752,1209701,Osceola County (West) PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2754,1209505,Orange County (Central)--Orlando City (East Downtown) & Azalea Park PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2753,1211701,Seminole County (West) PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2751,1209504,"Orange County (South Central)--Orlando City (South Central), Conway & Pine Castle PUMA",36740,"Orlando-Kissimmee-Sanford, FL",2277816
3238,0606705,Sacramento County (Northwest)--Sacramento City (Northwest/Natomas) PUMA,40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
3239,0606706,"Sacramento County (North)--Sacramento City (North), Antelope & Rio Linda PUMA",40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
3236,0607704,"San Joaquin County (North)--Lodi, Ripon & Escalon Cities PUMA",40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
3235,0606711,"Sacramento County (South)--Galt, Isleton Cities & Delta Region PUMA",40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
3240,0606103,Placer County (East/High Country Region)--Auburn & Colfax Cities PUMA,40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
3242,0606709,"Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna) PUMA",40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
3241,0601700,El Dorado County--El Dorado Hills PUMA,40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
3237,0611300,"Yolo County--Davis, Woodland & West Sacramento Cities PUMA",40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
3252,0606710,Sacramento County (Central)--Elk Grove City PUMA,40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
3251,0606704,"Sacramento County (North Central)--North Highlands, Foothill Farms & McClellan Park PUMA",40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
3245,0606703,"Sacramento County (North Central)--Arden-Arcade, Carmichael & Fair Oaks (West) PUMA",40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
3250,0606708,"Sacramento County--Sacramento City (Southeast/Fruitridge, Avondale & Depot Park) PUMA",40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
3248,0606712,"Sacramento County (Northeast)--Folsom City, Orangevale & Fair Oaks (East) PUMA",40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
3247,0606102,"Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town PUMA",40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
3246,0606101,Placer County (Southwest)--Roseville City PUMA,40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
3249,0606702,Sacramento County (Central)--Rancho Cordova City PUMA,40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
3244,0606701,Sacramento County (North Central)--Citrus Heights City PUMA,40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
3243,0606707,Sacramento County (West)--Sacramento City (Central/Downtown & Midtown) PUMA,40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
759,1802600,"Wayne, Fayette, Rush & Union Counties PUMA",17140,"Cincinnati, OH-KY-IN",2139466
769,3905507,"Hamilton County (East)--Loveland, Montgomery Cities & Forestville PUMA",17140,"Cincinnati, OH-KY-IN",2139466
768,3905600,Clermont County (West) PUMA,17140,"Cincinnati, OH-KY-IN",2139466
767,3905700,Clermont (East) & Brown Counties PUMA,17140,"Cincinnati, OH-KY-IN",2139466
766,3905403,"Butler County (North & West)--Middletown, Oxford & Trenton Cities PUMA",17140,"Cincinnati, OH-KY-IN",2139466
765,3905501,Hamilton County (West)--Mack & Dent PUMA,17140,"Cincinnati, OH-KY-IN",2139466
772,3905503,Cincinnati City (West) PUMA,17140,"Cincinnati, OH-KY-IN",2139466
773,3905402,Butler County (South Central)--Hamilton & Fairfield Cities PUMA,17140,"Cincinnati, OH-KY-IN",2139466
774,3905502,"Hamilton County (Central)--Forest Park City, White Oak, Bridgetown & Finneytown PUMA",17140,"Cincinnati, OH-KY-IN",2139466
764,2102700,Buffalo Trace & Gateway Area Development Districts PUMA,17140,"Cincinnati, OH-KY-IN",2139466
762,2102500,Northern Kentucky Area Development District (Northwest)--Boone County PUMA,17140,"Cincinnati, OH-KY-IN",2139466
775,3905301,Warren County (East)--Lebanon & Springboro (East) Cities PUMA,17140,"Cincinnati, OH-KY-IN",2139466
763,2102400,Northern Kentucky Area Development District (North Central)--Kenton County PUMA,17140,"Cincinnati, OH-KY-IN",2139466
776,3905506,"Hamilton County (North Central)--Sharonville, Blue Ash, Springdale & Reading Cities PUMA",17140,"Cincinnati, OH-KY-IN",2139466
771,3905504,Cincinnati City (Central) PUMA,17140,"Cincinnati, OH-KY-IN",2139466
760,1803100,"Dearborn, Franklin, Ripley, Switzerland & Ohio Counties PUMA",17140,"Cincinnati, OH-KY-IN",2139466
761,2102600,Northern Kentucky Area Development District (Southeast) PUMA,17140,"Cincinnati, OH-KY-IN",2139466
777,3905401,Butler County (Southeast)--Monroe City & Beckett Ridge PUMA,17140,"Cincinnati, OH-KY-IN",2139466
778,3905302,"Warren County (West)--Mason, Franklin & Springboro (West) Cities PUMA",17140,"Cincinnati, OH-KY-IN",2139466
770,3905505,Cincinnati (East) & Norwood Cities PUMA,17140,"Cincinnati, OH-KY-IN",2139466
791,3900909,"Cuyahoga County (Northeast)--Euclid, Cleveland Heights & South Euclid Cities PUMA",17460,"Cleveland-Elyria, OH",2064483
800,3900906,Cleveland City (Central) PUMA,17460,"Cleveland-Elyria, OH",2064483
799,3900801,Lorain County (North)--Elyria & Lorain Cities PUMA,17460,"Cleveland-Elyria, OH",2064483
798,3901200,Geauga & Lake (South) Counties PUMA,17460,"Cleveland-Elyria, OH",2064483
792,3900802,"Lorain County (South)--Avon, Avon Lake & North Ridgeville Cities PUMA",17460,"Cleveland-Elyria, OH",2064483
797,3901100,"Lake County (East)--Mentor, Painesville Cities & Madison Village PUMA",17460,"Cleveland-Elyria, OH",2064483
796,3900908,Cleveland City (East) & Bratenahl Village PUMA,17460,"Cleveland-Elyria, OH",2064483
795,3900905,Cleveland City (West) PUMA,17460,"Cleveland-Elyria, OH",2064483
801,3901900,Medina County PUMA,17460,"Cleveland-Elyria, OH",2064483
794,3900902,"Cuyahoga County (West)--Berea, Brook Park, Lakewood & Rocky River Cities PUMA",17460,"Cleveland-Elyria, OH",2064483
803,3900907,"Cuyahoga County (Southeast)--Bedford, Garfield Heights & Maple Heights Cities PUMA",17460,"Cleveland-Elyria, OH",2064483
805,3901000,"Lake County (West)--Eastlake, Wickliffe, Willoughby & Willowick Cities PUMA",17460,"Cleveland-Elyria, OH",2064483
789,3900700,Erie & Sandusky Counties PUMA,17460,"Cleveland-Elyria, OH",2064483
790,3900903,"Cuyahoga County (South)--Broadview Heights, North Royalton & Strongsville Cities PUMA",17460,"Cleveland-Elyria, OH",2064483
793,3900901,"Cuyahoga County--Olmsted Township, Bay Village, North Olmsted & Westlake Cities PUMA",17460,"Cleveland-Elyria, OH",2064483
802,3900904,"Cuyahoga County (South Central)--Brooklyn, Parma, Parma Heights & Seven Hills Cities PUMA",17460,"Cleveland-Elyria, OH",2064483
804,3900910,"Cuyahoga County (East)--Lyndhurst, Mayfield Heights, Shaker Heights & Solon Cities PUMA",17460,"Cleveland-Elyria, OH",2064483
1605,2900901,Clay County (Northeast) PUMA,28140,"Kansas City, MO-KS",2055675
1604,2901002,Jackson County (North Central) PUMA,28140,"Kansas City, MO-KS",2055675
1608,2901005,Jackson County--Kansas City (South) PUMA,28140,"Kansas City, MO-KS",2055675
1609,2901001,Jackson County--Kansas City (Central) PUMA,28140,"Kansas City, MO-KS",2055675
1610,2900902,"Kansas City (North Central), Gladstone City & North Kansas City PUMA",28140,"Kansas City, MO-KS",2055675
1611,2900903,Platte County PUMA,28140,"Kansas City, MO-KS",2055675
1612,2900200,"Buchanan, Andrew & DeKalb Counties PUMA",28140,"Kansas City, MO-KS",2055675
1603,2901004,Jackson County (South Central) PUMA,28140,"Kansas City, MO-KS",2055675
1607,2901100,Cass & Bates Counties PUMA,28140,"Kansas City, MO-KS",2055675
1595,2000603,"Johnson County (Southwest)--Olathe, Gardner, Spring Hill & Edgerton Cities PUMA",28140,"Kansas City, MO-KS",2055675
1596,2000601,"Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities PUMA",28140,"Kansas City, MO-KS",2055675
1597,2000400,Northeast Kansas PUMA,28140,"Kansas City, MO-KS",2055675
1598,2000500,Wyandotte County--Kansas City PUMA,28140,"Kansas City, MO-KS",2055675
1599,2000602,"Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities PUMA",28140,"Kansas City, MO-KS",2055675
1600,2000604,Johnson County (Southeast)--Blue Valley Region PUMA,28140,"Kansas City, MO-KS",2055675
1601,2001400,East Central Kansas PUMA,28140,"Kansas City, MO-KS",2055675
1602,2900800,"Johnson, Lafayette, Ray, Clinton & Caldwell Counties PUMA",28140,"Kansas City, MO-KS",2055675
1606,2901003,Jackson County (East) PUMA,28140,"Kansas City, MO-KS",2055675
1721,3200409,Clark County (Central)--Paradise (Northwest) & Winchester PUMA,29820,"Las Vegas-Henderson-Paradise, NV",2035572
1722,3200406,Las Vegas City (South Central) PUMA,29820,"Las Vegas-Henderson-Paradise, NV",2035572
1715,3200403,Clark County (Central)--Greater North Las Vegas City PUMA,29820,"Las Vegas-Henderson-Paradise, NV",2035572
1720,3200405,Las Vegas City (Southeast) PUMA,29820,"Las Vegas-Henderson-Paradise, NV",2035572
1719,3200401,Clark County (Northwest Central)--Northwest Las Vegas Valley PUMA,29820,"Las Vegas-Henderson-Paradise, NV",2035572
1718,3200413,Clark County (Central)--Paradise (South) & Enterprise PUMA,29820,"Las Vegas-Henderson-Paradise, NV",2035572
1717,3200411,Clark County (Central)--Henderson City (West) PUMA,29820,"Las Vegas-Henderson-Paradise, NV",2035572
1710,3200404,"Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB PUMA",29820,"Las Vegas-Henderson-Paradise, NV",2035572
1716,3200410,"Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast) PUMA",29820,"Las Vegas-Henderson-Paradise, NV",2035572
1714,3200407,Clark County (West)--Las Vegas City (Southwest) PUMA,29820,"Las Vegas-Henderson-Paradise, NV",2035572
1713,3200408,Clark County (Central)--Spring Valley & Summerlin South PUMA,29820,"Las Vegas-Henderson-Paradise, NV",2035572
1712,3200402,Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities PUMA,29820,"Las Vegas-Henderson-Paradise, NV",2035572
842,3904111,Columbus (Far West) & Hilliard (South) Cities PUMA,18140,"Columbus, OH",1972375
845,3904103,"Columbus (Far Northwest), Dublin & Hilliard (North) Cities PUMA",18140,"Columbus, OH",1972375
843,3904101,"Columbus (Far Northeast), Gahanna & New Albany Cities PUMA",18140,"Columbus, OH",1972375
844,3904108,Columbus (Southeast) & Reynoldsburg Cities PUMA,18140,"Columbus, OH",1972375
841,3904109,"Franklin County (South)--Columbus (South), Grove Cities & Groveport Village PUMA",18140,"Columbus, OH",1972375
846,3904107,"Columbus (East), Whitehall & Bexley Cities PUMA",18140,"Columbus, OH",1972375
853,3903900,Fairfield County PUMA,18140,"Columbus, OH",1972375
837,3902800,"Marion, Knox & Morrow Counties PUMA",18140,"Columbus, OH",1972375
838,3903800,Licking County PUMA,18140,"Columbus, OH",1972375
839,3904200,"Pickaway, Union & Madison Counties PUMA",18140,"Columbus, OH",1972375
840,3904000,Delaware County PUMA,18140,"Columbus, OH",1972375
855,3904105,Columbus City (Central) PUMA,18140,"Columbus, OH",1972375
854,3902200,Richland County PUMA,18140,"Columbus, OH",1972375
852,3904900,"Jackson, Hocking, Pike & Vinton Counties PUMA",18140,"Columbus, OH",1972375
851,3903700,Muskingum & Perry Counties PUMA,18140,"Columbus, OH",1972375
850,3904104,"Columbus (Northwest), Upper Arlington & Grandview Heights Cities PUMA",18140,"Columbus, OH",1972375
849,3904106,Columbus City (Northeast) PUMA,18140,"Columbus, OH",1972375
848,3904102,"Columbus (North), Westerville & Worthington Cities PUMA",18140,"Columbus, OH",1972375
847,3904110,Columbus City (West) PUMA,18140,"Columbus, OH",1972375
1517,1802305,Marion County--Center Township--Indianapolis City (Central) PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1512,1801803,Hamilton County (East)--Noblesville City & Fishers Town (East) PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1513,1802303,Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1514,1802306,Marion County--Warren & Franklin Townships--Indianapolis City (East & Southeast) PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1516,1802302,Marion County--Washington Township (South & East)--Indianapolis City (North) PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1515,1802307,Marion County--Perry & Decatur (South & East) Townships--Indianapolis City (South) PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1510,1802301,Marion County--Pike & Washington (Northwest) Townships--Indianapolis City (Northwest) PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1511,1801802,Hamilton County (Central)--Carmel City & Fishers Town (West) PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1505,1801801,Boone & Hamilton (Northwest) Counties PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1509,1802304,Marion County--Wayne & Decatur (Northwest) Townships--Indianapolis City (West) PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1508,1802400,Johnson County--Greenwood City PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1507,1802500,Hancock & Shelby Counties PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1506,1801900,Madison County--Anderson City PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1504,1802200,Hendricks County PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1518,1801600,"Clay, Sullivan, Parke, Fountain, Vermillion & Warren Counties PUMA",26900,"Indianapolis-Carmel-Anderson, IN",1950674
1519,1802100,"Morgan, Putnam & Brown Counties PUMA",26900,"Indianapolis-Carmel-Anderson, IN",1950674
3411,0608506,"Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities PUMA",41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
3408,0605303,Monterey (South & East) & San Benito Counties PUMA,41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
3409,0608512,Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley) PUMA,41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
3421,0608508,Santa Clara County (Central)--San Jose (West Central) & Campbell Cities PUMA,41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
3412,0608507,"Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town PUMA",41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
3417,0608509,Santa Clara County (Central)--San Jose City (Northwest) PUMA,41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
3413,0608514,Santa Clara County (Central)--San Jose City (East Central/East Valley) PUMA,41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
3419,0608505,Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock PUMA,41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
3420,0608513,Santa Clara County (Central)--San Jose City (Southeast/Evergreen) PUMA,41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
3416,0608510,Santa Clara County (Central)--San Jose City (Central) PUMA,41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
3415,0608503,Santa Clara County (Northwest)--San Jose (Northwest) & Santa Clara Cities PUMA,41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
3414,0608511,Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park PUMA,41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
195,4805308,"Austin City (Southwest), Lost Creek & Barton Creek PUMA",12420,"Austin-Round Rock, TX",1889094
194,4805309,"Travis County (West, South & Outside Austin City) PUMA",12420,"Austin-Round Rock, TX",1889094
196,4805204,Capital Area COG--Williamson County (West)--Cedar Park & Leander Cities PUMA,12420,"Austin-Round Rock, TX",1889094
197,4805201,Capital Area COG--Williamson County (North)--Georgetown (East) & Taylor Cities PUMA,12420,"Austin-Round Rock, TX",1889094
198,4805305,Austin City (Northwest) PUMA,12420,"Austin-Round Rock, TX",1889094
199,4805203,"Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville PUMA",12420,"Austin-Round Rock, TX",1889094
200,4805301,"Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch PUMA",12420,"Austin-Round Rock, TX",1889094
201,4805304,Austin City (Southeast) PUMA,12420,"Austin-Round Rock, TX",1889094
