,PUMA_GEOID,PUMA_NAME,CBSA_GEOID,CBSA_NAME,CBSA_POP
726,0800815,Denver City (Southeast) PUMA,19740,"Denver-Aurora-Lakewood, CO",2703972
727,0800811,Arapahoe County (Southwest)--Centennial (West & Central) & Greenwood Village Cities PUMA,19740,"Denver-Aurora-Lakewood, CO",2703972
728,0800816,Denver City (Southwest) PUMA,19740,"Denver-Aurora-Lakewood, CO",2703972
729,0800814,Denver City (South Central) PUMA,19740,"Denver-Aurora-Lakewood, CO",2703972
730,0800824,DRCOG East Plains--Arapahoe (East) & Adams (East) Counties--Aurora City (Northeast) PUMA,19740,"Denver-Aurora-Lakewood, CO",2703972
731,0800801,"DRCOG Mountains--Jefferson (West), Boulder (West), Clear Creek & Gilpin Counties PUMA",19740,"Denver-Aurora-Lakewood, CO",2703972
732,0800807,Adams County (West Central)--Commerce City & Brighton Cities PUMA,19740,"Denver-Aurora-Lakewood, CO",2703972
733,0800812,Denver City (Northeast) PUMA,19740,"Denver-Aurora-Lakewood, CO",2703972
734,0800818,"Jefferson County (East Central)--Lakewood (North), Wheat Ridge & Golden Cities PUMA",19740,"Denver-Aurora-Lakewood, CO",2703972
735,0800817,Jefferson County (Northeast)--Arvada City PUMA,19740,"Denver-Aurora-Lakewood, CO",2703972
737,0800823,Douglas (Northeast) & Elbert (West) Counties--Parker Town & The Pinery PUMA,19740,"Denver-Aurora-Lakewood, CO",2703972
723,0800808,Arapahoe County (West)--Aurora (Southwest) & Centennial (East) Cities PUMA,19740,"Denver-Aurora-Lakewood, CO",2703972
738,0800822,Douglas County (South)--Castle Rock Town PUMA,19740,"Denver-Aurora-Lakewood, CO",2703972
739,0800821,Douglas (West) & Jefferson (Southeast) Counties--Highlands Ranch & Chatfield Park PUMA,19740,"Denver-Aurora-Lakewood, CO",2703972
721,0800810,Arapahoe (Northwest) & Adams (Southwest) Counties--Aurora City (Northwest) PUMA,19740,"Denver-Aurora-Lakewood, CO",2703972
740,0800819,Jefferson County (East Central)--Lakewood City (South) & Dakota Ridge PUMA,19740,"Denver-Aurora-Lakewood, CO",2703972
741,0800805,Adams (West) & Jefferson (Far Northeast) Counties--Westminster & Northglenn Cities PUMA,19740,"Denver-Aurora-Lakewood, CO",2703972
724,0800820,"Arapahoe (West) & Jefferson (East) Counties--Littleton, Englewood Cities & Columbine PUMA",19740,"Denver-Aurora-Lakewood, CO",2703972
2238,4201805,"Allegheny County (Southeast)--West Mifflin Borough, McKeesport City & Munhall Borough PUMA",38300,"Pittsburgh, PA",2358926
2244,4201701,Pittsburgh City (North) PUMA,38300,"Pittsburgh, PA",2358926
2245,4201804,"Allegheny County (East)--Monroeville Municipality, Plum & Wilkinsburg Boroughs PUMA",38300,"Pittsburgh, PA",2358926
2246,4202002,Westmoreland County (Southwest)--Greensburg City PUMA,38300,"Pittsburgh, PA",2358926
2247,4202003,Westmoreland County (East) PUMA,38300,"Pittsburgh, PA",2358926
2249,4201807,Allegheny County (South)--Bethel Park Municipality & Jefferson Hills Borough PUMA,38300,"Pittsburgh, PA",2358926
2239,4201806,Allegheny County (South Central)--Baldwin & Whitehall Boroughs PUMA,38300,"Pittsburgh, PA",2358926
2243,4202001,Westmoreland County (Northwest)--Murrysville Municipality & New Kensington City PUMA,38300,"Pittsburgh, PA",2358926
2234,4204001,Washington County (North)--Washington City PUMA,38300,"Pittsburgh, PA",2358926
2242,4201802,Allegheny County (North)--Franklin Park Borough & Allison Park PUMA,38300,"Pittsburgh, PA",2358926
2237,4203900,Fayette County PUMA,38300,"Pittsburgh, PA",2358926
2236,4201801,Allegheny County (West) PUMA,38300,"Pittsburgh, PA",2358926
2235,4201502,Beaver County (South) PUMA,38300,"Pittsburgh, PA",2358926
2248,4201600,Butler County PUMA,38300,"Pittsburgh, PA",2358926
2240,4201702,Pittsburgh City (South) PUMA,38300,"Pittsburgh, PA",2358926
2241,4201803,Allegheny County (North Central) PUMA,38300,"Pittsburgh, PA",2358926
462,3703102,Charlotte City (Northwest) PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
463,3703107,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
464,3703101,Charlotte City (Central) PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
465,3705400,Union County (West)--Indian Trail & Stallings Towns PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
461,3703104,Charlotte City (South) PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
460,3703103,Charlotte City (Northeast) PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
459,3703200,"Cabarrus County (West)--Concord, Kannapolis Cities & Harrisburg Town PUMA",16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
458,3702900,Iredell (South)--Mooresville Town & Statesville City PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
457,3703106,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns PUMA",16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
456,3703400,Rowan County PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
451,3703108,Mecklenburg County (South)--Matthews Town (South) PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
454,3702700,Lincoln & Cleveland (East) Counties PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
453,3703001,Gaston County (Northwest)--Mount Holly City PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
452,3703002,Gaston County (Southeast)--Gastonia & Belmont Cities PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
455,3703105,Charlotte City (Southwest) PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
477,4500502,York County (East)--Rock Hill City & Fort Mill Town PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
476,4500501,York County (West & Outside Rock Hill City) PUMA,16740,"Charlotte-Concord-Gastonia, NC-SC",2338792
2280,5311101,Clark County (Southwest)--Vancouver City (West & Central) PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2287,5311102,Clark County (West Central)--Salmon Creek & Hazel Dell PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2284,5311103,"Clark County (Southeast)--Vancouver (East), Camas & Washougal Cities PUMA",38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2283,5311000,"Lewis, Klickitat & Skamania Counties PUMA",38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2281,5311104,Clark County (North)--Battle Ground City & Orchards PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2277,4101322,Washington County (Central)--Hillsboro City PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2276,4101317,Clackamas County (South & East)--Damascus City PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2275,4101305,Portland City (Central East) PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2272,4101320,"Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities PUMA",38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2271,4101319,"Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities PUMA",38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2270,4101318,"Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities PUMA",38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2273,4101303,Portland City (Southeast) PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2269,4101316,Multnomah County (East)--Gresham & Troutdale Cities PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2268,4101302,Portland City (East) PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2267,4101301,Portland City (North & Northeast) PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2266,4101314,Portland City (Northwest & Southwest) PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2274,4101321,"Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills PUMA",38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2265,4101323,Washington County (Central)--Beaverton City (West) & Aloha PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2264,4101324,Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill PUMA,38900,"Portland-Vancouver-Hillsboro, OR-WA",2320323
2568,4805905,San Antonio City (West)--Inside Loop I-410 PUMA,41700,"San Antonio-New Braunfels, TX",2286702
2575,4805912,San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410 PUMA,41700,"San Antonio-New Braunfels, TX",2286702
2558,4805700,Alamo Area COG (Northeast)--Guadalupe County PUMA,41700,"San Antonio-New Braunfels, TX",2286702
2559,4805903,San Antonio City (Southeast)--Inside Loop I-410 PUMA,41700,"San Antonio-New Braunfels, TX",2286702
2560,4805906,San Antonio City (Southwest)--Inside Loop I-410 PUMA,41700,"San Antonio-New Braunfels, TX",2286702
2561,4805908,San Antonio City (West)--Between Loop TX-1604 & Loop I-410 PUMA,41700,"San Antonio-New Braunfels, TX",2286702
2562,4805914,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities PUMA,41700,"San Antonio-New Braunfels, TX",2286702
2563,4805800,Alamo Area COG (Northeast)--Comal County PUMA,41700,"San Antonio-New Braunfels, TX",2286702
2569,4805915,Bexar County (North)--San Antonio City (Far North) & Timberwood Park PUMA,41700,"San Antonio-New Braunfels, TX",2286702
2574,4805907,Bexar County (South)--San Antonio City (Far South) PUMA,41700,"San Antonio-New Braunfels, TX",2286702
2576,4805904,San Antonio City (Northwest)--Inside Loop I-410 PUMA,41700,"San Antonio-New Braunfels, TX",2286702
2573,4805911,"San Antonio City (North), Hollywood Park Town & Shavano Park City PUMA",41700,"San Antonio-New Braunfels, TX",2286702
2572,4805910,San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410 PUMA,41700,"San Antonio-New Braunfels, TX",2286702
2571,4805909,San Antonio (Northwest) & Leon Valley Cities PUMA,41700,"San Antonio-New Braunfels, TX",2286702
2570,4805901,San Antonio City (Central) PUMA,41700,"San Antonio-New Braunfels, TX",2286702
2564,4806100,Alamo Area COG (Southwest) PUMA,41700,"San Antonio-New Braunfels, TX",2286702
2565,4805916,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities PUMA",41700,"San Antonio-New Braunfels, TX",2286702
2566,4805913,"San Antonio (Northeast), Kirby & Windcrest Cities PUMA",41700,"San Antonio-New Braunfels, TX",2286702
2567,4805902,San Antonio City (Northeast)--Inside Loop I-410 PUMA,41700,"San Antonio-New Braunfels, TX",2286702
2105,1209701,Osceola County (West) PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2095,1209508,Orange County (North Central)--Orlando City (Univ. of Central Florida) & Union Park PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2096,1206903,Lake (South) & Sumter (South) Counties PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2103,1211703,Seminole County (South Central) PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2104,1209504,"Orange County (South Central)--Orlando City (South Central), Conway & Pine Castle PUMA",36740,"Orlando-Kissimmee-Sanford, FL",2277816
2102,1211702,Seminole County (North Central) PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2101,1209702,Osceola County (East) PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2100,1209509,Orange County (Southeast) PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2097,1206901,Lake County (North) PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2098,1211704,Seminole County (East) PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2099,1209510,Orange County (Northeast) PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2109,1209503,Orange County (Southwest)--Disney-International Drive Region PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2112,1209506,Orange County (Central)--Orlando City (West Downtown) & Pine Hills (Southeast) PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2110,1209502,"Orange County (West Central)--Winter Garden, Ocoee Cities & Oakland Town PUMA",36740,"Orlando-Kissimmee-Sanford, FL",2277816
2106,1211701,Seminole County (West) PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2111,1209507,"Orange County (North Central)--Orlando (North), Winter Park & Maitland Cities PUMA",36740,"Orlando-Kissimmee-Sanford, FL",2277816
2108,1209501,Orange County (Northwest) PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2107,1209505,Orange County (Central)--Orlando City (East Downtown) & Azalea Park PUMA,36740,"Orlando-Kissimmee-Sanford, FL",2277816
2502,0606101,Placer County (Southwest)--Roseville City PUMA,40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
2499,0606707,Sacramento County (West)--Sacramento City (Central/Downtown & Midtown) PUMA,40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
2492,0606711,"Sacramento County (South)--Galt, Isleton Cities & Delta Region PUMA",40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
2493,0611300,"Yolo County--Davis, Woodland & West Sacramento Cities PUMA",40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
2494,0606705,Sacramento County (Northwest)--Sacramento City (Northwest/Natomas) PUMA,40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
2495,0606706,"Sacramento County (North)--Sacramento City (North), Antelope & Rio Linda PUMA",40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
2501,0606703,"Sacramento County (North Central)--Arden-Arcade, Carmichael & Fair Oaks (West) PUMA",40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
2497,0601700,El Dorado County--El Dorado Hills PUMA,40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
2498,0606709,"Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna) PUMA",40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
2496,0606103,Placer County (East/High Country Region)--Auburn & Colfax Cities PUMA,40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
2500,0606701,Sacramento County (North Central)--Citrus Heights City PUMA,40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
2508,0606710,Sacramento County (Central)--Elk Grove City PUMA,40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
2507,0606704,"Sacramento County (North Central)--North Highlands, Foothill Farms & McClellan Park PUMA",40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
2506,0606708,"Sacramento County--Sacramento City (Southeast/Fruitridge, Avondale & Depot Park) PUMA",40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
2505,0606702,Sacramento County (Central)--Rancho Cordova City PUMA,40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
2504,0606712,"Sacramento County (Northeast)--Folsom City, Orangevale & Fair Oaks (East) PUMA",40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
2503,0606102,"Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town PUMA",40900,"Sacramento--Roseville--Arden-Arcade, CA",2221525
573,3905401,Butler County (Southeast)--Monroe City & Beckett Ridge PUMA,17140,"Cincinnati, OH-KY-IN",2139466
566,3905505,Cincinnati (East) & Norwood Cities PUMA,17140,"Cincinnati, OH-KY-IN",2139466
567,3905504,Cincinnati City (Central) PUMA,17140,"Cincinnati, OH-KY-IN",2139466
568,3905503,Cincinnati City (West) PUMA,17140,"Cincinnati, OH-KY-IN",2139466
569,3905402,Butler County (South Central)--Hamilton & Fairfield Cities PUMA,17140,"Cincinnati, OH-KY-IN",2139466
570,3905502,"Hamilton County (Central)--Forest Park City, White Oak, Bridgetown & Finneytown PUMA",17140,"Cincinnati, OH-KY-IN",2139466
572,3905506,"Hamilton County (North Central)--Sharonville, Blue Ash, Springdale & Reading Cities PUMA",17140,"Cincinnati, OH-KY-IN",2139466
574,3905302,"Warren County (West)--Mason, Franklin & Springboro (West) Cities PUMA",17140,"Cincinnati, OH-KY-IN",2139466
571,3905301,Warren County (East)--Lebanon & Springboro (East) Cities PUMA,17140,"Cincinnati, OH-KY-IN",2139466
562,3905403,"Butler County (North & West)--Middletown, Oxford & Trenton Cities PUMA",17140,"Cincinnati, OH-KY-IN",2139466
564,3905600,Clermont County (West) PUMA,17140,"Cincinnati, OH-KY-IN",2139466
557,1803100,"Dearborn, Franklin, Ripley, Switzerland & Ohio Counties PUMA",17140,"Cincinnati, OH-KY-IN",2139466
560,2102400,Northern Kentucky Area Development District (North Central)--Kenton County PUMA,17140,"Cincinnati, OH-KY-IN",2139466
559,2102500,Northern Kentucky Area Development District (Northwest)--Boone County PUMA,17140,"Cincinnati, OH-KY-IN",2139466
561,3905501,Hamilton County (West)--Mack & Dent PUMA,17140,"Cincinnati, OH-KY-IN",2139466
565,3905507,"Hamilton County (East)--Loveland, Montgomery Cities & Forestville PUMA",17140,"Cincinnati, OH-KY-IN",2139466
558,2102600,Northern Kentucky Area Development District (Southeast) PUMA,17140,"Cincinnati, OH-KY-IN",2139466
563,3905700,Clermont (East) & Brown Counties PUMA,17140,"Cincinnati, OH-KY-IN",2139466
588,3901200,Geauga & Lake (South) Counties PUMA,17460,"Cleveland-Elyria, OH",2064483
587,3901100,"Lake County (East)--Mentor, Painesville Cities & Madison Village PUMA",17460,"Cleveland-Elyria, OH",2064483
586,3900908,Cleveland City (East) & Bratenahl Village PUMA,17460,"Cleveland-Elyria, OH",2064483
585,3900905,Cleveland City (West) PUMA,17460,"Cleveland-Elyria, OH",2064483
580,3900903,"Cuyahoga County (South)--Broadview Heights, North Royalton & Strongsville Cities PUMA",17460,"Cleveland-Elyria, OH",2064483
581,3900909,"Cuyahoga County (Northeast)--Euclid, Cleveland Heights & South Euclid Cities PUMA",17460,"Cleveland-Elyria, OH",2064483
582,3900802,"Lorain County (South)--Avon, Avon Lake & North Ridgeville Cities PUMA",17460,"Cleveland-Elyria, OH",2064483
584,3900902,"Cuyahoga County (West)--Berea, Brook Park, Lakewood & Rocky River Cities PUMA",17460,"Cleveland-Elyria, OH",2064483
589,3900801,Lorain County (North)--Elyria & Lorain Cities PUMA,17460,"Cleveland-Elyria, OH",2064483
590,3900906,Cleveland City (Central) PUMA,17460,"Cleveland-Elyria, OH",2064483
591,3901900,Medina County PUMA,17460,"Cleveland-Elyria, OH",2064483
592,3900904,"Cuyahoga County (South Central)--Brooklyn, Parma, Parma Heights & Seven Hills Cities PUMA",17460,"Cleveland-Elyria, OH",2064483
593,3900907,"Cuyahoga County (Southeast)--Bedford, Garfield Heights & Maple Heights Cities PUMA",17460,"Cleveland-Elyria, OH",2064483
594,3900910,"Cuyahoga County (East)--Lyndhurst, Mayfield Heights, Shaker Heights & Solon Cities PUMA",17460,"Cleveland-Elyria, OH",2064483
595,3901000,"Lake County (West)--Eastlake, Wickliffe, Willoughby & Willowick Cities PUMA",17460,"Cleveland-Elyria, OH",2064483
583,3900901,"Cuyahoga County--Olmsted Township, Bay Village, North Olmsted & Westlake Cities PUMA",17460,"Cleveland-Elyria, OH",2064483
1151,2901100,Cass & Bates Counties PUMA,28140,"Kansas City, MO-KS",2055675
1152,2901005,Jackson County--Kansas City (South) PUMA,28140,"Kansas City, MO-KS",2055675
1153,2901001,Jackson County--Kansas City (Central) PUMA,28140,"Kansas City, MO-KS",2055675
1154,2900902,"Kansas City (North Central), Gladstone City & North Kansas City PUMA",28140,"Kansas City, MO-KS",2055675
1155,2900903,Platte County PUMA,28140,"Kansas City, MO-KS",2055675
1141,2000601,"Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities PUMA",28140,"Kansas City, MO-KS",2055675
1140,2000603,"Johnson County (Southwest)--Olathe, Gardner, Spring Hill & Edgerton Cities PUMA",28140,"Kansas City, MO-KS",2055675
1149,2900901,Clay County (Northeast) PUMA,28140,"Kansas City, MO-KS",2055675
1142,2000500,Wyandotte County--Kansas City PUMA,28140,"Kansas City, MO-KS",2055675
1143,2000602,"Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities PUMA",28140,"Kansas City, MO-KS",2055675
1144,2000604,Johnson County (Southeast)--Blue Valley Region PUMA,28140,"Kansas City, MO-KS",2055675
1145,2001400,East Central Kansas PUMA,28140,"Kansas City, MO-KS",2055675
1146,2900800,"Johnson, Lafayette, Ray, Clinton & Caldwell Counties PUMA",28140,"Kansas City, MO-KS",2055675
1147,2901004,Jackson County (South Central) PUMA,28140,"Kansas City, MO-KS",2055675
1148,2901002,Jackson County (North Central) PUMA,28140,"Kansas City, MO-KS",2055675
1150,2901003,Jackson County (East) PUMA,28140,"Kansas City, MO-KS",2055675
1235,3200405,Las Vegas City (Southeast) PUMA,29820,"Las Vegas-Henderson-Paradise, NV",2035572
1232,3200411,Clark County (Central)--Henderson City (West) PUMA,29820,"Las Vegas-Henderson-Paradise, NV",2035572
1233,3200413,Clark County (Central)--Paradise (South) & Enterprise PUMA,29820,"Las Vegas-Henderson-Paradise, NV",2035572
1234,3200401,Clark County (Northwest Central)--Northwest Las Vegas Valley PUMA,29820,"Las Vegas-Henderson-Paradise, NV",2035572
1225,3200404,"Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB PUMA",29820,"Las Vegas-Henderson-Paradise, NV",2035572
1236,3200409,Clark County (Central)--Paradise (Northwest) & Winchester PUMA,29820,"Las Vegas-Henderson-Paradise, NV",2035572
1237,3200406,Las Vegas City (South Central) PUMA,29820,"Las Vegas-Henderson-Paradise, NV",2035572
1230,3200403,Clark County (Central)--Greater North Las Vegas City PUMA,29820,"Las Vegas-Henderson-Paradise, NV",2035572
1231,3200410,"Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast) PUMA",29820,"Las Vegas-Henderson-Paradise, NV",2035572
1229,3200407,Clark County (West)--Las Vegas City (Southwest) PUMA,29820,"Las Vegas-Henderson-Paradise, NV",2035572
1228,3200408,Clark County (Central)--Spring Valley & Summerlin South PUMA,29820,"Las Vegas-Henderson-Paradise, NV",2035572
1226,3200412,Clark County (South)--Henderson (East) & Boulder Cities PUMA,29820,"Las Vegas-Henderson-Paradise, NV",2035572
1227,3200402,Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities PUMA,29820,"Las Vegas-Henderson-Paradise, NV",2035572
630,3904105,Columbus City (Central) PUMA,18140,"Columbus, OH",1972375
629,3903900,Fairfield County PUMA,18140,"Columbus, OH",1972375
627,3904106,Columbus City (Northeast) PUMA,18140,"Columbus, OH",1972375
626,3904102,"Columbus (North), Westerville & Worthington Cities PUMA",18140,"Columbus, OH",1972375
624,3904107,"Columbus (East), Whitehall & Bexley Cities PUMA",18140,"Columbus, OH",1972375
623,3904103,"Columbus (Far Northwest), Dublin & Hilliard (North) Cities PUMA",18140,"Columbus, OH",1972375
622,3904108,Columbus (Southeast) & Reynoldsburg Cities PUMA,18140,"Columbus, OH",1972375
621,3904101,"Columbus (Far Northeast), Gahanna & New Albany Cities PUMA",18140,"Columbus, OH",1972375
620,3904111,Columbus (Far West) & Hilliard (South) Cities PUMA,18140,"Columbus, OH",1972375
619,3904109,"Franklin County (South)--Columbus (South), Grove Cities & Groveport Village PUMA",18140,"Columbus, OH",1972375
618,3904000,Delaware County PUMA,18140,"Columbus, OH",1972375
617,3904200,"Pickaway, Union & Madison Counties PUMA",18140,"Columbus, OH",1972375
616,3903800,Licking County PUMA,18140,"Columbus, OH",1972375
615,3902800,"Marion, Knox & Morrow Counties PUMA",18140,"Columbus, OH",1972375
628,3904104,"Columbus (Northwest), Upper Arlington & Grandview Heights Cities PUMA",18140,"Columbus, OH",1972375
625,3904110,Columbus City (West) PUMA,18140,"Columbus, OH",1972375
1091,1802305,Marion County--Center Township--Indianapolis City (Central) PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1079,1801801,Boone & Hamilton (Northwest) Counties PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1082,1802400,Johnson County--Greenwood City PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1083,1802304,Marion County--Wayne & Decatur (Northwest) Townships--Indianapolis City (West) PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1084,1802301,Marion County--Pike & Washington (Northwest) Townships--Indianapolis City (Northwest) PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1085,1801802,Hamilton County (Central)--Carmel City & Fishers Town (West) PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1086,1801803,Hamilton County (East)--Noblesville City & Fishers Town (East) PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1081,1802500,Hancock & Shelby Counties PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1080,1801900,Madison County--Anderson City PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1078,1802200,Hendricks County PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1087,1802303,Marion County--Lawrence Township--Indianapolis (Northeast) & Lawrence Cities PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1088,1802306,Marion County--Warren & Franklin Townships--Indianapolis City (East & Southeast) PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1089,1802307,Marion County--Perry & Decatur (South & East) Townships--Indianapolis City (South) PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1090,1802302,Marion County--Washington Township (South & East)--Indianapolis City (North) PUMA,26900,"Indianapolis-Carmel-Anderson, IN",1950674
1092,1802100,"Morgan, Putnam & Brown Counties PUMA",26900,"Indianapolis-Carmel-Anderson, IN",1950674
2644,0608505,Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock PUMA,41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
2646,0608508,Santa Clara County (Central)--San Jose (West Central) & Campbell Cities PUMA,41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
2645,0608513,Santa Clara County (Central)--San Jose City (Southeast/Evergreen) PUMA,41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
2635,0608502,Santa Clara County (Northwest)--Sunnyvale & San Jose (North) Cities PUMA,41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
2643,0608504,Santa Clara County (North Central)--Milpitas & San Jose (Northeast) Cities PUMA,41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
2640,0608503,Santa Clara County (Northwest)--San Jose (Northwest) & Santa Clara Cities PUMA,41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
2634,0608512,Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley) PUMA,41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
2633,0608501,"Santa Clara County (Northwest)--Mountain View, Palo Alto & Los Altos Cities PUMA",41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
2636,0608506,"Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities PUMA",41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
2637,0608507,"Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town PUMA",41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
2638,0608514,Santa Clara County (Central)--San Jose City (East Central/East Valley) PUMA,41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
2642,0608509,Santa Clara County (Central)--San Jose City (Northwest) PUMA,41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
2639,0608511,Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park PUMA,41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
2641,0608510,Santa Clara County (Central)--San Jose City (Central) PUMA,41940,"San Jose-Sunnyvale-Santa Clara, CA",1925706
